fund_code,announcement_date,event_date,title,content,source_url
159533.SZ,20260214,,博时基金管理有限公司关于高级管理人员变更的公告,,https://static.cninfo.com.cn/finalpage/2026-02-14/1224981691.PDF
511860.SH,20260214,,博时基金管理有限公司关于高级管理人员变更的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-14/511860_20260214_2RWM.pdf
560680.SH,20260214,,广发基金管理有限公司基金行业高级管理人员变更公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-14/560680_20260214_M949.pdf
561760.SH,20260214,,博时基金管理有限公司关于高级管理人员变更的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-14/561760_20260214_1D0G.pdf
561780.SH,20260214,,博时基金管理有限公司关于高级管理人员变更的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-14/561780_20260214_N9N7.pdf
159148.SZ,20260224,,富国国证石油天然气交易型开放式指数证券投资基金基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2026-02-24/1224980552.PDF
511960.SH,20260224,,关于嘉实快线货币市场基金收益支付的公告（2026年第2号）,基金运作(基金) 收益分配,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-24/511960_20260224_XK0Z.pdf
561780.SH,20260224,,博时基金管理有限公司关于以通讯方式召开博时中证1000增强策略交易型开放式指数证券投资基金基金份额持有人大会的第一次提示性公告,基金运作(基金) 持有人大会,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-24/561780_20260224_98CF.pdf
560310.SH,20260225,,博时中证光伏产业交易型开放式指数证券投资基金上市交易公告书,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-25/560310_20260225_634G.pdf
560310.SH,20260225,,博时中证光伏产业交易型开放式指数证券投资基金开放日常申购、赎回业务的公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-25/560310_20260225_2IV9.pdf
561780.SH,20260225,,博时基金管理有限公司关于以通讯方式召开博时中证1000增强策略交易型开放式指数证券投资基金基金份额持有人大会的第二次提示性公告,基金运作(基金) 持有人大会,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-25/561780_20260225_TVUL.pdf
159309.SZ,20260226,,汇添富基金管理股份有限公司关于汇添富中证油气资源交易型开放式指数证券投资基金增加申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2026-02-26/1224983841.PDF
563010.SH,20260228,,易方达中证电信主题交易型开放式指数证券投资基金更新的招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-28/563010_20260228_UW7J.pdf
560310.SH,20260302,,博时中证光伏产业交易型开放式指数证券投资基金上市交易提示性公告,上市(基金) 上市交易公告书,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-02/560310_20260302_4RM5.pdf
560310.SH,20260302,,博时中证光伏产业交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-02/560310_20260302_QRXC.pdf
159697.SZ,20260303,,关于鹏华国证石油天然气交易型开放式指数证券投资基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-03/1224990019.PDF
560310.SH,20260303,,关于博时中证光伏产业交易型开放式指数证券投资基金新增华宝证券为申购、赎回代办券商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-03/560310_20260303_B896.pdf
561570.SH,20260303,,华泰柏瑞基金管理有限公司关于华泰柏瑞中证油气产业交易型开放式指数证券投资基金二级市场交易价格溢价风险提示公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-03/561570_20260303_3YJS.pdf
159588.SZ,20260304,,景顺长城基金管理有限公司关于旗下部分基金新增华鑫证券为一级交易商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-04/1224994205.PDF
159697.SZ,20260304,,鹏华国证石油天然气交易型开放式指数证券投资基金基金产品资料概要（更新）,,https://static.cninfo.com.cn/finalpage/2026-03-04/1224994084.PDF
159697.SZ,20260304,,鹏华国证石油天然气交易型开放式指数证券投资基金更新的招募说明书,,https://static.cninfo.com.cn/finalpage/2026-03-04/1224994041.PDF
512240.SH,20260304,,鹏华中证A50交易型开放式指数证券投资基金基金产品资料概要（更新）,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-04/512240_20260304_VMIT.pdf
512240.SH,20260304,,鹏华中证A50交易型开放式指数证券投资基金更新的招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-04/512240_20260304_DODR.pdf
159588.SZ,20260305,,关于景顺长城基金管理有限公司旗下部分深交所上市基金变更场内简称的公告,,https://static.cninfo.com.cn/finalpage/2026-03-05/1224995318.PDF
563150.SH,20260305,,银华基金管理股份有限公司关于增加部分代销机构为旗下部分基金申购赎回代办券商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-05/563150_20260305_4WVE.pdf
159148.SZ,20260306,,富国基金管理有限公司关于新增粤开证券股份有限公司为部分基金申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-06/1224997938.PDF
159588.SZ,20260306,,景顺长城国证石油天然气交易型开放式指数证券投资基金基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2026-03-06/1224997581.PDF
159697.SZ,20260306,,鹏华基金管理有限公司关于旗下部分基金增加西南证券股份有限公司为申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-06/1224997373.PDF
159697.SZ,20260310,,鹏华国证石油天然气交易型开放式指数证券投资基金基金产品资料概要（更新）,,https://static.cninfo.com.cn/finalpage/2026-03-10/1225002375.PDF
159697.SZ,20260310,,鹏华国证石油天然气交易型开放式指数证券投资基金更新的招募说明书（2026年第1号）,,https://static.cninfo.com.cn/finalpage/2026-03-10/1225002370.PDF
560520.SH,20260310,,大成基金管理有限公司旗下部分ETF基金新增华福证券股份有限公司为申购赎回代办证券公司的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-10/560520_20260310_O9GG.pdf
560520.SH,20260310,,大成基金管理有限公司旗下部分ETF基金新增浙商证券股份有限公司为申购赎回代办证券公司的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-10/560520_20260310_U4BW.pdf
560520.SH,20260310,,大成基金管理有限公司旗下部分ETF基金新增瑞银证券有限责任公司为申购赎回代办证券公司的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-10/560520_20260310_50ZM.pdf
561760.SH,20260311,,博时基金管理有限公司关于以通讯方式召开博时中证油气资源交易型开放式指数证券投资基金基金份额持有人大会的公告,基金运作(基金) 持有人大会,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-11/561760_20260311_U1K5.pdf
561760.SH,20260312,,博时基金管理有限公司关于以通讯方式召开博时中证油气资源交易型开放式指数证券投资基金基金份额持有人大会的第一次提示性公告,基金运作(基金) 持有人大会,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-12/561760_20260312_19PH.pdf
561760.SH,20260313,,博时基金管理有限公司关于以通讯方式召开博时中证油气资源交易型开放式指数证券投资基金基金份额持有人大会的第二次提示性公告,基金运作(基金) 持有人大会,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-13/561760_20260313_7ZQ0.pdf
159795.SZ,20260316,,汇添富基金管理股份有限公司关于旗下部分基金增加万和证券为申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-16/1225007822.PDF
520520.SH,20260317,,华泰柏瑞基金管理有限公司关于旗下部分交易型开放式基金变更基金简称的公告,临时报告(基金) 其他事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-17/520520_20260317_PNUU.pdf
520520.SH,20260318,,华泰柏瑞恒生消费交易型开放式指数证券投资基金（QDII）基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-18/520520_20260318_KNMA.pdf
159323.SZ,20260323,,华夏中证港股通汽车产业主题交易型开放式指数证券投资基金基金产品资料概要更新,,https://static.cninfo.com.cn/finalpage/2026-03-23/1225020390.PDF
159323.SZ,20260323,,华夏基金管理有限公司关于变更旗下部分深交所ETF扩位证券简称的公告,,https://static.cninfo.com.cn/finalpage/2026-03-23/1225020342.PDF
512760.SH,20260323,,国泰基金管理有限公司关于国泰CES半导体芯片行业交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-23/512760_20260323_B2SJ.pdf
159387.SZ,20260324,,国泰基金管理有限公司关于国泰创业板新能源交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,,https://static.cninfo.com.cn/finalpage/2026-03-24/1225024266.PDF
159516.SZ,20260324,,国泰基金管理有限公司关于国泰中证半导体材料设备主题交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,,https://static.cninfo.com.cn/finalpage/2026-03-24/1225024265.PDF
560680.SH,20260324,,广发中证主要消费交易型开放式指数证券投资基金基金经理变更公告,临时报告(基金) 基金经理相关,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-24/560680_20260324_7KPM.pdf
159533.SZ,20260325,,关于博时基金管理有限公司旗下部分基金新增瑞银证券为申购、赎回代办券商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-25/1225027568.PDF
560310.SH,20260325,,关于博时基金管理有限公司旗下部分基金新增瑞银证券为申购、赎回代办券商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-25/560310_20260325_TWY4.pdf
561760.SH,20260325,,关于博时基金管理有限公司旗下部分基金新增瑞银证券为申购、赎回代办券商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-25/561760_20260325_J0P0.pdf
561780.SH,20260325,,关于博时基金管理有限公司旗下部分基金新增瑞银证券为申购、赎回代办券商的公告,临时报告(基金) 代办券商变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-25/561780_20260325_GLIF.pdf
159717.SZ,20260326,,关于鹏华国证ESG300交易型开放式指数证券投资基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-26/1225029771.PDF
159717.SZ,20260326,,鹏华基金管理有限公司关于旗下部分基金增加长江证券股份有限公司为申购赎回代理券商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-26/1225029924.PDF
563010.SH,20260326,,易方达基金管理有限公司关于旗下基金关联交易事项的公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-26/563010_20260326_2H78.pdf
159323.SZ,20260327,,关于新增兴业证券股份有限公司为部分基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2026-03-27/1225033170.PDF
159788.SZ,20260327,,关于易方达中证港股通中国100交易型开放式指数证券投资基金2026年因港股通不提供服务暂停申购、赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2026-03-27/1225036458.PDF
510570.SH,20260327,,兴业基金管理有限公司关于住所变更的公告,基金管理人公告(基金) 基金管理人情况发生变更,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-27/510570_20260327_51B1.pdf
512760.SH,20260327,,国泰基金管理有限公司关于国泰CES半导体芯片行业交易型开放式指数证券投资基金基金份额拆分结果的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-27/512760_20260327_2DS9.pdf
513320.SH,20260327,,关于易方达恒生港股通新经济交易型开放式指数证券投资基金2026年因港股通不提供服务暂停申购、赎回业务的公告,临时报告(基金) 其他事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-27/513320_20260327_RGPQ.pdf
560680.SH,20260327,,广发中证主要消费交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-27/560680_20260327_RTPJ.pdf
560680.SH,20260327,,广发中证主要消费交易型开放式指数证券投资基金更新的招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-27/560680_20260327_4XWO.pdf
159318.SZ,20260328,,银华恒指港股通交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-28/1225045465.PDF
510570.SH,20260328,,兴业中证500交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-28/510570_20260328_4XJM.pdf
159312.SZ,20260330,,广发恒指港股通交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-30/1225040295.PDF
159387.SZ,20260330,,国泰创业板新能源交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-30/1225039395.PDF
159387.SZ,20260330,,国泰基金管理有限公司关于国泰创业板新能源交易型开放式指数证券投资基金基金份额拆分结果的公告,,https://static.cninfo.com.cn/finalpage/2026-03-30/1225045466.PDF
159516.SZ,20260330,,国泰中证半导体材料设备主题交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-30/1225039429.PDF
159516.SZ,20260330,,国泰基金管理有限公司关于国泰中证半导体材料设备主题交易型开放式指数证券投资基金基金份额拆分结果的公告,,https://static.cninfo.com.cn/finalpage/2026-03-30/1225045464.PDF
159712.SZ,20260330,,国泰中证港股通50交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-30/1225039431.PDF
159717.SZ,20260330,,鹏华国证ESG300交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-30/1225049301.PDF
560680.SH,20260330,,广发中证主要消费交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-30/560680_20260330_DBEF.pdf
560680.SH,20260330,,广发基金管理有限公司关于旗下基金2025年年度报告提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-30/560680_20260330_3SUL.pdf
159312.SZ,20260331,,广发基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225054739.PDF
159323.SZ,20260331,,华夏中证港股通汽车产业主题交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225052254.PDF
159323.SZ,20260331,,华夏中证港股通汽车产业主题交易型开放式指数证券投资基金暂停申购、赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225057676.PDF
159323.SZ,20260331,,华夏基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225051689.PDF
159516.SZ,20260331,,国泰中证半导体材料设备主题交易型开放式指数证券投资基金更新招募说明书（2026年第一号）,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225049941.PDF
159533.SZ,20260331,,博时中证2000交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225056091.PDF
159712.SZ,20260331,,关于旗下部分基金2026年4月3日至4月7日期间因港股通非交易日及境外主要投资市场节假日暂停申购、赎回、转换、定期定额投资业务的公告,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225049881.PDF
159717.SZ,20260331,,鹏华基金管理有限公司关于旗下部分深交所ETF变更场内简称的公告-20260331,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225049864.PDF
159787.SZ,20260331,,易方达中证全指建筑材料交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225057961.PDF
159787.SZ,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225050101.PDF
159788.SZ,20260331,,关于旗下部分基金2026年4月3日至2026年4月7日暂停申购、赎回、转换、定期定额投资业务的提示性公告,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225049940.PDF
159788.SZ,20260331,,易方达中证港股通中国100交易型开放式指数证券投资基金2025年年度报告,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225057831.PDF
159788.SZ,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,,https://static.cninfo.com.cn/finalpage/2026-03-31/1225050102.PDF
510570.SH,20260331,,兴业基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人其它公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/510570_20260331_QRYL.pdf
512370.SH,20260331,,华夏中证A500增强策略交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/512370_20260331_ABM8.pdf
512370.SH,20260331,,华夏基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/512370_20260331_8458.pdf
513320.SH,20260331,,关于旗下部分基金2026年4月3日至2026年4月7日暂停申购、赎回、转换、定期定额投资业务的提示性公告,基金运作(基金) ETF申购赎回,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/513320_20260331_7BE9.pdf
513320.SH,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/513320_20260331_WC6V.pdf
513320.SH,20260331,,易方达恒生港股通新经济交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/513320_20260331_AFQB.pdf
516570.SH,20260331,,易方达中证石化产业交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/516570_20260331_T4V6.pdf
516570.SH,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/516570_20260331_DJRU.pdf
530060.SH,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/530060_20260331_UPDD.pdf
560680.SH,20260331,,广发基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/560680_20260331_WNDO.pdf
561760.SH,20260331,,博时中证油气资源交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/561760_20260331_KVK8.pdf
561780.SH,20260331,,博时中证1000增强策略交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/561780_20260331_VRLP.pdf
562920.SH,20260331,,易方达中证信息安全主题交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/562920_20260331_FOUN.pdf
562920.SH,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/562920_20260331_RUC9.pdf
562930.SH,20260331,,易方达中证软件服务交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/562930_20260331_73CQ.pdf
562930.SH,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/562930_20260331_GZSY.pdf
562960.SH,20260331,,易方达中证绿色电力交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/562960_20260331_C2M6.pdf
562960.SH,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/562960_20260331_GCZ2.pdf
563010.SH,20260331,,易方达中证电信主题交易型开放式指数证券投资基金2025年年度报告,定期报告(基金) 年度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/563010_20260331_D88F.pdf
563010.SH,20260331,,易方达基金管理有限公司旗下公募基金通过证券公司证券交易及佣金支付情况（2025年度）,基金管理人公告(基金) 基金管理人投资有关事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-03-31/563010_20260331_VKA1.pdf
159303.SZ,20260401,,大成恒生医疗保健交易型开放式指数证券投资基金（QDII）暂停申购、赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2026-04-01/1225065547.PDF
159312.SZ,20260401,,关于广发恒指港股通交易型开放式指数证券投资基金暂停申购与赎回业务的公告,,https://static.cninfo.com.cn/finalpage/2026-04-01/1225065473.PDF
159318.SZ,20260401,,银华基金管理股份有限公司关于旗下部分基金暂停及恢复申购、赎回、转换（如有）及定期定额投资业务的公告,,https://static.cninfo.com.cn/finalpage/2026-04-01/1225066586.PDF
159717.SZ,20260402,,关于鹏华国证ESG300交易型开放式指数证券投资基金流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2026-04-02/1225069842.PDF
159717.SZ,20260403,,鹏华国证ESG300交易型开放式指数证券投资基金基金产品资料概要（更新）,,https://static.cninfo.com.cn/finalpage/2026-04-03/1225076928.PDF
159717.SZ,20260404,,鹏华基金管理有限公司高级管理人员变更公告,,https://static.cninfo.com.cn/finalpage/2026-04-04/1225080795.PDF
159303.SZ,20260408,,大成恒生医疗保健交易型开放式指数证券投资基金（QDII）溢价风险提示公告,,https://static.cninfo.com.cn/finalpage/2026-04-08/1225081579.PDF
562960.SH,20260411,,易方达中证绿色电力交易型开放式指数证券投资基金基金经理变更公告,临时报告(基金) 基金经理相关,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-11/562960_20260411_9BME.pdf
513660.SH,20260415,,华夏基金管理有限公司关于华夏沪港通恒生交易型开放式指数证券投资基金实施基金份额拆分并调整最小申购、赎回单位及相关业务安排的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-15/513660_20260415_B0EF.pdf
562960.SH,20260415,,易方达中证绿色电力交易型开放式指数证券投资基金基金产品资料概要更新,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-15/562960_20260415_W1SR.pdf
562960.SH,20260415,,易方达中证绿色电力交易型开放式指数证券投资基金更新的招募说明书,基金运作(基金) 更新招募类/产品资料概要公告及文件,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-15/562960_20260415_J0FE.pdf
563010.SH,20260416,,易方达基金管理有限公司关于旗下基金关联交易事项的公告,临时报告(基金) 重大关联交易事项,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-16/563010_20260416_1I19.pdf
561760.SH,20260418,,关于博时中证油气资源交易型开放式指数证券投资基金基金份额持有人大会会议情况的公告,基金运作(基金) 持有人大会,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-18/561760_20260418_TKYS.pdf
159787.SZ,20260420,,易方达基金管理有限公司关于旗下部分基金新增流动性服务商的公告,,https://static.cninfo.com.cn/finalpage/2026-04-20/1225114955.PDF
513660.SH,20260421,,华夏基金管理有限公司关于华夏沪港通恒生交易型开放式指数证券投资基金基金份额拆分结果及调整最小申购、赎回单位并恢复相关业务的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-21/513660_20260421_ASND.pdf
560590.SH,20260421,,鹏华中证1000增强策略交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-21/560590_20260421_L6MC.pdf
560660.SH,20260421,,关于新华中证云计算50交易型开放式指数证券投资基金实施基金份额拆分业务的公告,share_split 基金份额拆分,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-21/560660_20260421_7ANC.pdf
159533.SZ,20260422,,博时中证2000交易型开放式指数证券投资基金2026年第1季度报告,,https://static.cninfo.com.cn/finalpage/2026-04-22/1225136949.PDF
159787.SZ,20260422,,易方达中证全指建筑材料交易型开放式指数证券投资基金2026年第1季度报告,,https://static.cninfo.com.cn/finalpage/2026-04-22/1225136584.PDF
513320.SH,20260422,,易方达恒生港股通新经济交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/513320_20260422_3ZAE.pdf
516570.SH,20260422,,易方达中证石化产业交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/516570_20260422_IYDO.pdf
560680.SH,20260422,,广发中证主要消费交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/560680_20260422_VI3M.pdf
560680.SH,20260422,,广发基金管理有限公司关于旗下基金2026年第1季度报告提示性公告,临时报告(基金) 提示性公告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/560680_20260422_FJZZ.pdf
560990.SH,20260422,,中金中证科技先锋交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/560990_20260422_U8LM.pdf
561760.SH,20260422,,博时中证油气资源交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/561760_20260422_ELFK.pdf
561780.SH,20260422,,博时中证1000增强策略交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/561780_20260422_ZTCC.pdf
562920.SH,20260422,,易方达中证信息安全主题交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/562920_20260422_4PH6.pdf
562930.SH,20260422,,易方达中证软件服务交易型开放式指数证券投资基金2026年第1季度报告,定期报告(基金) 季度报告,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-04-22/562930_20260422_HVW6.pdf
