fund_code,name,is_etf_candidate,candidate_rule,category,subcategory,fund_type,benchmark,market,status,list_date,delist_date,management,category_rule,review_note,sw_index_code,sw_industry_name,sw_level,sw_parent_code,sw_match_term,sw_match_rule
159042.SZ,汇添富国证价值100ETF,Y,include:name_etf,红利策略,红利价值,股票型,国证价值100指数收益率×100%,E,L,2026/6/9,,汇添富基金管理股份有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159207.SZ,广发中证智选高股息策略ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证智选高股息策略指数收益率×100%,E,L,2025/4/9,,广发基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159209.SZ,招商中证全指红利质量ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证全指红利质量指数收益率×100%,E,L,2025/3/25,,招商基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159228.SZ,长城中证红利低波动100ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动100指数收益率×100%,E,L,2025/6/18,,长城基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159263.SZ,易方达国证价值100ETF,Y,include:name_etf,红利策略,红利价值,股票型,国证价值100指数收益率×100%,E,L,2025/7/8,,易方达基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159296.SZ,华宝中证A500红利低波动ETF,Y,include:name_etf,宽基,中证A500,股票型,中证A500红利低波动指数收益率×100%,E,L,2025/9/4,,华宝基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159307.SZ,博时中证红利低波动100ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动100指数收益率×100%,E,L,2024/4/25,,博时基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159332.SZ,富国中证中央企业红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证中央企业红利指数收益率×100%,E,L,2024/8/1,,富国基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159335.SZ,融通中证诚通央企科技创新ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证诚通央企科技创新指数收益率×100%,E,L,2024/9/5,,融通基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159336.SZ,融通中证诚通央企红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证诚通央企红利指数收益率×100%,E,L,2025/2/12,,融通基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159355.SZ,华宝中证800红利低波动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证800红利低波动指数收益率×100%,E,L,2024/12/3,,华宝基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159391.SZ,博时国证大盘价值ETF,Y,include:name_etf,红利策略,红利价值,股票型,国证大盘价值指数收益率×100%,E,L,2025/4/21,,博时基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159510.SZ,华夏中证智选300价值稳健策略ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证智选300价值稳健策略指数收益率×100%,E,L,2023/8/16,,华夏基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159515.SZ,鹏扬中证国有企业红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证国有企业红利指数收益率×100%,E,L,2023/9/6,,鹏扬基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159525.SZ,富国中证红利低波动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动指数收益率×100%,E,L,2024/5/20,,富国基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159547.SZ,华夏中证红利低波动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动指数收益率×100%,E,L,2024/2/6,,华夏基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159549.SZ,天弘中证红利低波动100ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动100指数收益率×100%,E,L,2023/12/11,,天弘基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159581.SZ,万家中证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利指数收益率×100%,E,L,2024/3/15,,万家基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159589.SZ,广发中证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利指数收益率×100%,E,L,2024/3/26,,广发基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159617.SZ,华夏中证智选500价值稳健策略ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证智选500价值稳健策略指数收益率×100%,E,L,2022/6/30,,华夏基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159708.SZ,西部利得深证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,深证红利指数收益率×100%,E,L,2021/7/2,,西部利得基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159758.SZ,华夏中证红利质量ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利质量指数收益率×100%,E,L,2021/12/28,,华夏基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159905.SZ,工银瑞信深证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,深证红利价格指数×100%,E,L,2011/1/11,,工银瑞信基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159913.SZ,交银深证300价值ETF,Y,include:name_etf,红利策略,红利价值,股票型,深证300价值价格指数×100%,E,L,2011/10/25,,交银施罗德基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159959.SZ,银华中证央企结构调整ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证央企结构调整指数×100%,E,L,2019/1/18,,银华基金管理股份有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
159966.SZ,华夏创业板低波价值ETF,Y,include:name_etf,宽基,创业板,股票型,创业板低波价值指数收益率×100%,E,L,2019/7/15,,华夏基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
159974.SZ,富国中证央企创新驱动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证央企创新驱动指数收益率×100%,E,L,2019/12/18,,富国基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
510030.SH,华宝上证180价值ETF,Y,include:name_etf,宽基,上证180,股票型,上证180价值指数×100%,E,L,2010/5/28,,华宝基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
510060.SH,工银瑞信上证中央企业50ETF,Y,include:name_etf,红利策略,红利价值,股票型,上证中央企业50指数×100%,E,L,2009/10/27,,工银瑞信基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
510720.SH,国泰上证国有企业红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,上证国有企业红利指数收益率×100%,E,L,2024/5/15,,国泰基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
510880.SH,华泰柏瑞上证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,上海证券交易所上证红利指数×100%,E,L,2007/1/18,,华泰柏瑞基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
512040.SH,富国中证价值ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证国信价值指数收益率×100%,E,L,2018/11/29,,富国基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
512260.SH,华安中证500行业中性低波动ETF,Y,include:name_etf,宽基,中证500,股票型,中证500行业中性低波动指数收益率×100%,E,L,2019/1/11,,华安基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
512390.SH,平安MSCI中国A股低波动ETF,Y,include:name_etf,宽基,MSCI,股票型,MSCI中国A股低波动指数(MSCI China A International Minimum Volatility Index)收益率×100%,E,L,2018/7/13,,平安基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
512530.SH,建信沪深300红利ETF,Y,include:name_etf,宽基,沪深300,股票型,沪深300红利指数×100%,E,L,2019/9/23,,建信基金管理有限责任公司,fund_type/benchmark/name:broad_index,,,,,,,
512890.SH,华泰柏瑞中证红利低波动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动指数收益率×100%,E,L,2019/1/18,,华泰柏瑞基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
512950.SH,华夏中证央企结构调整ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证央企结构调整指数收益率×100%,E,L,2019/1/18,,华夏基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
512960.SH,博时中证央企结构调整ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证央企结构调整指数收益率×100%,E,L,2019/1/18,,博时基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515080.SH,招商中证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利指数收益率×100%,E,L,2019/12/27,,招商基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515100.SH,景顺长城中证红利低波动100ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动100指数收益率×100%,E,L,2020/7/3,,景顺长城基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515180.SH,易方达中证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利指数收益率×100%,E,L,2019/12/20,,易方达基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515300.SH,嘉实沪深300红利低波动ETF,Y,include:name_etf,宽基,沪深300,股票型,沪深300红利低波动指数收益率×100%,E,L,2019/9/19,,嘉实基金管理有限公司,fund_type/benchmark/name:broad_index,,,,,,,
515460.SH,南方中证全指红利质量ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证全指红利质量指数收益率×100%,E,L,2026/3/16,,南方基金管理股份有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515600.SH,广发中证央企创新驱动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证央企创新驱动指数收益率×100%,E,L,2019/12/18,,广发基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515680.SH,嘉实中证央企创新驱动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证央企创新驱动指数收益率×100%,E,L,2019/12/18,,嘉实基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515890.SH,博时中证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利指数收益率×100%,E,L,2020/4/20,,博时基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
515900.SH,博时中证央企创新驱动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证央企创新驱动指数收益率×100%,E,L,2019/12/18,,博时基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
530880.SH,银河上证国有企业红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,上证国有企业红利指数收益率×100%,E,L,2024/11/12,,银河基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
560020.SH,汇添富中证红利ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利指数收益率×100%,E,L,2023/10/16,,汇添富基金管理股份有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
560030.SH,汇添富中证800价值ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证800价值指数收益率×100%,E,L,2023/7/10,,汇添富基金管理股份有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
560070.SH,汇添富中证国新央企股东回报ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证国新央企股东回报指数×100%,E,L,2023/6/6,,汇添富基金管理股份有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
560150.SH,泰康中证红利低波动ETF,Y,include:name_etf,红利策略,红利价值,股票型,中证红利低波动指数收益率×100%,E,L,2024/4/8,,泰康基金管理有限公司,fund_type/benchmark/name:dividend_value,,,,,,,
